datetime,locomotive_id,Speed,primary_locomotive_speed
01:27.0,BNSF8409,0.00,0.00
01:28.0,BNSF8409,0.00,0.00
01:29.0,BNSF8409,0.00,0.00
01:30.0,BNSF8409,0.00,0.00
01:31.0,BNSF8409,0.00,0.00
01:32.0,BNSF8409,0.00,0.00
01:33.0,BNSF8409,0.00,0.00
01:34.0,BNSF8409,0.00,0.00
01:35.0,BNSF8409,0.00,0.00
01:36.0,BNSF8409,0.00,0.00
01:37.0,BNSF8409,0.00,0.00
01:38.0,BNSF8409,0.00,0.00
01:39.0,BNSF8409,0.00,0.00
01:40.0,BNSF8409,0.00,0.00
01:41.0,BNSF8409,0.00,0.00
01:42.0,BNSF8409,0.00,0.00
01:43.0,BNSF8409,0.00,0.00
01:44.0,BNSF8409,0.00,0.00
01:45.0,BNSF8409,0.00,0.00
01:46.0,BNSF8409,0.00,0.00
01:47.0,BNSF8409,0.00,0.00
01:48.0,BNSF8409,0.00,0.00
01:49.0,BNSF8409,0.00,0.00
01:50.0,BNSF8409,0.00,0.00
01:51.0,BNSF8409,0.00,0.00
01:52.0,BNSF8409,0.00,0.00
01:53.0,BNSF8409,0.00,0.00
01:54.0,BNSF8409,0.00,0.00
01:55.0,BNSF8409,0.00,0.00
01:56.0,BNSF8409,0.00,0.00
01:57.0,BNSF8409,0.00,0.00
01:58.0,BNSF8409,0.00,0.00
01:59.0,BNSF8409,0.00,0.00
02:00.0,BNSF8409,0.00,0.00
02:01.0,BNSF8409,0.00,0.00
02:02.0,BNSF8409,0.00,0.00
02:03.0,BNSF8409,0.00,0.00
02:04.0,BNSF8409,0.00,0.00
02:05.0,BNSF8409,0.00,0.00
02:06.0,BNSF8409,0.00,0.00
02:07.0,BNSF8409,0.00,0.00
02:08.0,BNSF8409,0.00,0.00
02:09.0,BNSF8409,0.00,0.00
02:10.0,BNSF8409,0.00,0.00
02:11.0,BNSF8409,0.00,0.00
02:12.0,BNSF8409,0.00,0.00
02:13.0,BNSF8409,0.00,0.00
02:14.0,BNSF8409,0.00,0.00
02:15.0,BNSF8409,0.00,0.00
02:16.0,BNSF8409,0.00,0.00
02:17.0,BNSF8409,0.00,0.00
02:18.0,BNSF8409,0.00,0.00
02:19.0,BNSF8409,0.00,0.00
02:20.0,BNSF8409,0.00,0.00
02:21.0,BNSF8409,0.00,0.00
02:22.0,BNSF8409,0.00,0.00
02:23.0,BNSF8409,0.00,0.00
02:24.0,BNSF8409,0.00,0.00
02:25.0,BNSF8409,0.00,0.00
02:26.0,BNSF8409,0.00,0.00
02:27.0,BNSF8409,0.00,0.00
02:28.0,BNSF8409,0.00,0.00
02:29.0,BNSF8409,0.00,0.00
02:30.0,BNSF8409,0.00,0.00
02:31.0,BNSF8409,0.00,0.00
02:32.0,BNSF8409,0.00,0.00
02:33.0,BNSF8409,0.00,0.00
02:34.0,BNSF8409,0.00,0.03
02:35.0,BNSF8409,0.00,0.09
02:36.0,BNSF8409,0.00,0.14
02:37.0,BNSF8409,0.00,0.21
02:38.0,BNSF8409,0.00,0.20
02:39.0,BNSF8409,0.00,0.13
02:40.0,BNSF8409,0.00,0.06
02:41.0,BNSF8409,0.00,0.03
02:42.0,BNSF8409,0.00,0.01
02:43.0,BNSF8409,0.00,0.19
02:44.0,BNSF8409,0.00,0.90
02:45.0,BNSF8409,0.00,1.25
02:46.0,BNSF8409,1.00,1.44
02:47.0,BNSF8409,1.57,1.51
02:48.0,BNSF8409,2.01,1.51
23:55.0,BNSF8409,0.00,0.00
23:56.0,BNSF8409,0.00,0.00
23:57.0,BNSF8409,0.00,0.00
23:58.0,BNSF8409,0.00,0.00
23:59.0,BNSF8409,0.00,0.00
24:00.0,BNSF8409,0.00,0.00
24:01.0,BNSF8409,0.00,0.00
24:02.0,BNSF8409,0.00,0.00
24:03.0,BNSF8409,0.00,0.00
24:04.0,BNSF8409,0.00,0.00
24:05.0,BNSF8409,0.00,0.00
24:06.0,BNSF8409,0.00,0.00
24:07.0,BNSF8409,0.00,0.00
24:08.0,BNSF8409,0.00,0.00
24:09.0,BNSF8409,0.00,0.00
24:10.0,BNSF8409,0.00,0.00
24:11.0,BNSF8409,0.00,0.00
24:12.0,BNSF8409,0.00,0.00
24:13.0,BNSF8409,0.00,0.00
24:14.0,BNSF8409,0.00,0.00
24:15.0,BNSF8409,0.00,0.00
24:16.0,BNSF8409,0.00,0.00
24:17.0,BNSF8409,0.00,0.00
24:18.0,BNSF8409,0.00,0.00
24:19.0,BNSF8409,0.00,0.00
24:20.0,BNSF8409,0.00,
24:21.0,BNSF8409,0.00,0.00
24:22.0,BNSF8409,0.00,0.00
24:23.0,BNSF8409,0.00,0.00
24:24.0,BNSF8409,0.00,0.00
24:25.0,BNSF8409,0.00,0.00
24:26.0,BNSF8409,0.00,0.00
24:27.0,BNSF8409,0.00,0.00
24:28.0,BNSF8409,0.00,0.00
24:29.0,BNSF8409,0.00,0.00
24:30.0,BNSF8409,0.00,0.00
24:31.0,BNSF8409,0.00,0.00
24:32.0,BNSF8409,0.00,0.00
24:33.0,BNSF8409,0.00,0.00
24:34.0,BNSF8409,0.00,0.00
24:35.0,BNSF8409,0.00,0.00
24:36.0,BNSF8409,0.00,0.00
24:37.0,BNSF8409,0.00,0.00
24:38.0,BNSF8409,0.00,0.00
24:39.0,BNSF8409,0.00,0.00
24:40.0,BNSF8409,0.00,0.00
24:41.0,BNSF8409,0.00,0.00
24:42.0,BNSF8409,0.00,0.00
24:43.0,BNSF8409,0.00,0.00
24:44.0,BNSF8409,0.00,0.00
24:45.0,BNSF8409,0.00,0.00
24:46.0,BNSF8409,0.00,0.00
24:47.0,BNSF8409,0.00,0.00
24:48.0,BNSF8409,0.00,0.00
24:49.0,BNSF8409,0.00,0.00
24:50.0,BNSF8409,0.00,0.00
24:51.0,BNSF8409,0.00,0.00
24:52.0,BNSF8409,0.00,0.00
24:53.0,BNSF8409,0.00,0.00
24:54.0,BNSF8409,0.00,0.00
24:55.0,BNSF8409,0.00,0.00
24:56.0,BNSF8409,0.00,0.00
24:57.0,BNSF8409,0.00,0.00
24:58.0,BNSF8409,0.00,0.00
24:59.0,BNSF8409,0.00,0.00
25:00.0,BNSF8409,0.00,0.00
25:01.0,BNSF8409,0.00,0.00
25:02.0,BNSF8409,0.00,0.00
25:03.0,BNSF8409,0.00,0.00
25:04.0,BNSF8409,0.00,0.00
25:05.0,BNSF8409,0.00,0.00
25:06.0,BNSF8409,0.00,0.00
25:07.0,BNSF8409,0.00,0.00
25:08.0,BNSF8409,0.00,0.00
25:09.0,BNSF8409,0.00,0.00
25:10.0,BNSF8409,0.00,0.00
25:11.0,BNSF8409,0.00,0.00
25:12.0,BNSF8409,0.00,0.00
25:13.0,BNSF8409,0.00,0.00
25:14.0,BNSF8409,0.00,0.00
25:15.0,BNSF8409,0.00,0.00
25:16.0,BNSF8409,0.00,0.00
25:17.0,BNSF8409,0.00,0.00
25:18.0,BNSF8409,0.00,0.00
25:19.0,BNSF8409,0.00,0.00
25:20.0,BNSF8409,0.00,0.00
25:21.0,BNSF8409,0.00,0.00
25:22.0,BNSF8409,0.00,0.00
25:23.0,BNSF8409,0.00,0.00
25:24.0,BNSF8409,0.00,0.00
25:25.0,BNSF8409,0.00,0.00
25:26.0,BNSF8409,0.00,0.00
25:27.0,BNSF8409,0.00,0.00
25:28.0,BNSF8409,0.00,0.00
25:29.0,BNSF8409,0.00,0.00
25:30.0,BNSF8409,0.00,0.00
25:31.0,BNSF8409,0.00,0.00
25:32.0,BNSF8409,0.00,0.00
25:33.0,BNSF8409,0.00,0.00
25:34.0,BNSF8409,0.00,0.00
25:35.0,BNSF8409,0.00,0.00
25:36.0,BNSF8409,0.00,0.00
25:37.0,BNSF8409,0.00,0.00
25:38.0,BNSF8409,0.00,0.00
25:39.0,BNSF8409,0.00,0.00
25:40.0,BNSF8409,0.00,0.00
25:41.0,BNSF8409,0.00,0.00
25:42.0,BNSF8409,0.00,0.00
25:43.0,BNSF8409,0.00,0.00
25:44.0,BNSF8409,0.00,0.00
25:45.0,BNSF8409,0.00,0.00
25:46.0,BNSF8409,0.00,0.00
25:47.0,BNSF8409,0.00,0.00
25:48.0,BNSF8409,0.00,0.00
25:49.0,BNSF8409,0.00,0.00
25:50.0,BNSF8409,0.00,0.00
25:51.0,BNSF8409,0.00,0.00
25:52.0,BNSF8409,0.00,0.00
25:53.0,BNSF8409,0.00,0.00
25:54.0,BNSF8409,0.00,0.00
25:55.0,BNSF8409,0.00,0.00
25:56.0,BNSF8409,0.00,0.00
25:57.0,BNSF8409,0.00,0.00
25:58.0,BNSF8409,0.00,0.00
25:59.0,BNSF8409,0.00,0.00
26:00.0,BNSF8409,0.00,0.00
26:01.0,BNSF8409,0.00,0.00
26:02.0,BNSF8409,0.00,0.00
26:03.0,BNSF8409,0.00,0.00
26:04.0,BNSF8409,0.00,0.00
26:05.0,BNSF8409,0.00,0.00
26:06.0,BNSF8409,0.00,0.00
26:07.0,BNSF8409,0.00,0.00
26:08.0,BNSF8409,0.00,0.00
26:09.0,BNSF8409,0.00,0.00
26:10.0,BNSF8409,0.00,0.00
26:11.0,BNSF8409,0.00,0.00
26:12.0,BNSF8409,0.00,0.00
26:13.0,BNSF8409,0.00,0.00
26:14.0,BNSF8409,0.00,0.00
26:15.0,BNSF8409,0.00,0.00
26:16.0,BNSF8409,0.00,0.00
26:17.0,BNSF8409,0.00,0.00
26:18.0,BNSF8409,0.00,0.00
26:19.0,BNSF8409,0.00,0.00
26:20.0,BNSF8409,0.00,0.00
26:21.0,BNSF8409,0.00,0.00
26:22.0,BNSF8409,0.00,0.00
26:23.0,BNSF8409,0.00,0.00
26:24.0,BNSF8409,0.00,0.00
26:25.0,BNSF8409,0.00,0.00
26:26.0,BNSF8409,0.00,0.00
26:27.0,BNSF8409,0.00,0.00
26:28.0,BNSF8409,0.00,0.00
26:29.0,BNSF8409,0.00,0.00
26:30.0,BNSF8409,0.00,0.00
26:31.0,BNSF8409,0.00,0.00
26:32.0,BNSF8409,0.00,0.00
26:33.0,BNSF8409,0.00,0.00
26:34.0,BNSF8409,0.00,0.00
26:35.0,BNSF8409,0.00,0.00
26:36.0,BNSF8409,0.00,0.00
26:37.0,BNSF8409,0.00,0.00
26:38.0,BNSF8409,0.00,0.00
26:39.0,BNSF8409,0.00,0.00
26:40.0,BNSF8409,0.00,0.00
26:41.0,BNSF8409,0.00,0.00
26:42.0,BNSF8409,0.00,0.00
26:43.0,BNSF8409,0.00,0.00
26:44.0,BNSF8409,0.00,0.00
26:45.0,BNSF8409,0.00,0.00
26:46.0,BNSF8409,0.00,0.00
26:47.0,BNSF8409,0.00,0.00
26:48.0,BNSF8409,0.00,0.00
26:49.0,BNSF8409,0.00,0.00
26:50.0,BNSF8409,0.00,0.00
26:51.0,BNSF8409,0.00,0.00
26:52.0,BNSF8409,0.00,0.00
26:53.0,BNSF8409,0.00,0.00
26:54.0,BNSF8409,0.00,0.00
26:55.0,BNSF8409,0.00,0.00
26:56.0,BNSF8409,0.00,0.00
26:57.0,BNSF8409,0.00,0.00
26:58.0,BNSF8409,0.00,0.00
26:59.0,BNSF8409,0.00,0.00
27:00.0,BNSF8409,0.00,0.00
27:01.0,BNSF8409,0.00,0.00
27:02.0,BNSF8409,0.00,0.00
27:03.0,BNSF8409,0.00,0.00
27:04.0,BNSF8409,0.00,0.00
27:05.0,BNSF8409,0.00,0.00
27:06.0,BNSF8409,0.00,0.00
27:07.0,BNSF8409,0.00,0.00
27:08.0,BNSF8409,0.00,0.00
27:09.0,BNSF8409,0.00,0.00
27:10.0,BNSF8409,0.00,0.00
27:11.0,BNSF8409,0.00,0.00
27:12.0,BNSF8409,0.00,0.00
27:13.0,BNSF8409,0.00,0.00
27:14.0,BNSF8409,0.00,0.00
27:15.0,BNSF8409,0.00,0.00
27:16.0,BNSF8409,0.00,0.00
27:17.0,BNSF8409,0.00,0.00
27:18.0,BNSF8409,0.00,0.00
27:19.0,BNSF8409,0.00,0.00
27:20.0,BNSF8409,0.00,0.00
27:21.0,BNSF8409,0.00,0.00
27:22.0,BNSF8409,0.00,0.00
27:23.0,BNSF8409,0.00,0.00
59:44.0,BNSF8409,0.00,0.00
59:45.0,BNSF8409,0.00,0.00
59:46.0,BNSF8409,0.00,0.00
59:47.0,BNSF8409,0.00,0.00
59:48.0,BNSF8409,0.00,0.00
59:49.0,BNSF8409,0.00,0.00
59:50.0,BNSF8409,0.00,0.00
59:51.0,BNSF8409,0.00,0.00
59:52.0,BNSF8409,0.00,0.00
59:53.0,BNSF8409,0.00,0.00
59:54.0,BNSF8409,0.00,0.00
59:55.0,BNSF8409,0.00,0.00
59:56.0,BNSF8409,0.00,0.00
59:57.0,BNSF8409,0.00,0.00
59:58.0,BNSF8409,0.00,0.00
59:59.0,BNSF8409,0.00,0.00
00:00.0,BNSF8409,0.00,0.00
00:01.0,BNSF8409,0.00,0.00
00:02.0,BNSF8409,0.00,0.00
00:03.0,BNSF8409,0.00,0.00
00:04.0,BNSF8409,0.00,0.00
00:05.0,BNSF8409,0.00,0.00
00:06.0,BNSF8409,0.00,0.00
00:07.0,BNSF8409,0.00,0.00
00:08.0,BNSF8409,0.00,0.00
00:09.0,BNSF8409,0.00,0.00
00:10.0,BNSF8409,0.00,0.00
00:11.0,BNSF8409,0.00,0.00
00:12.0,BNSF8409,0.00,0.00
00:13.0,BNSF8409,0.00,0.00
00:14.0,BNSF8409,0.00,0.00
00:15.0,BNSF8409,0.00,0.00
00:16.0,BNSF8409,0.00,0.00
00:17.0,BNSF8409,0.00,0.00
00:18.0,BNSF8409,0.00,0.00
00:19.0,BNSF8409,0.00,0.00
00:20.0,BNSF8409,0.00,0.00
00:21.0,BNSF8409,0.00,0.00
00:22.0,BNSF8409,0.00,0.00
00:23.0,BNSF8409,0.00,0.00
00:24.0,BNSF8409,0.00,0.00
00:25.0,BNSF8409,0.00,0.00
00:26.0,BNSF8409,0.00,0.00
00:27.0,BNSF8409,0.00,0.00
00:28.0,BNSF8409,0.00,0.00
00:29.0,BNSF8409,0.00,0.00
00:30.0,BNSF8409,0.00,0.00
00:31.0,BNSF8409,0.00,0.00
00:32.0,BNSF8409,0.00,0.00
00:33.0,BNSF8409,0.00,0.00
00:34.0,BNSF8409,0.00,0.00
00:35.0,BNSF8409,0.00,0.00
00:36.0,BNSF8409,0.00,0.00
00:37.0,BNSF8409,0.00,0.00
00:38.0,BNSF8409,0.00,0.00
00:39.0,BNSF8409,0.00,0.00
00:40.0,BNSF8409,0.00,0.00
00:41.0,BNSF8409,0.00,0.00
00:42.0,BNSF8409,0.00,0.00
00:43.0,BNSF8409,0.00,0.00
00:44.0,BNSF8409,0.00,0.00
00:45.0,BNSF8409,0.00,0.00
00:46.0,BNSF8409,0.00,0.00
00:47.0,BNSF8409,0.00,0.00
00:48.0,BNSF8409,0.00,0.00
00:49.0,BNSF8409,0.00,0.00
00:50.0,BNSF8409,0.00,0.00
00:51.0,BNSF8409,0.00,0.00
00:52.0,BNSF8409,0.00,0.00
00:53.0,BNSF8409,0.00,0.00
00:54.0,BNSF8409,0.00,0.00
00:55.0,BNSF8409,0.00,0.00
00:56.0,BNSF8409,0.00,0.00
00:57.0,BNSF8409,0.00,0.00
00:58.0,BNSF8409,0.00,0.00
00:59.0,BNSF8409,0.00,0.00
01:00.0,BNSF8409,0.00,0.00
01:01.0,BNSF8409,0.00,0.00
01:02.0,BNSF8409,0.00,0.00
01:03.0,BNSF8409,0.00,0.00
01:04.0,BNSF8409,0.00,0.00
01:05.0,BNSF8409,0.00,0.00
01:06.0,BNSF8409,0.00,0.00
01:07.0,BNSF8409,0.00,0.00
01:08.0,BNSF8409,0.00,0.00
01:09.0,BNSF8409,0.00,0.00
01:10.0,BNSF8409,0.00,0.00
01:11.0,BNSF8409,0.00,0.00
01:12.0,BNSF8409,0.00,0.00
01:13.0,BNSF8409,0.00,0.00
01:14.0,BNSF8409,0.00,0.00
01:15.0,BNSF8409,0.00,0.00
01:16.0,BNSF8409,0.00,0.00
01:17.0,BNSF8409,0.00,0.00
01:18.0,BNSF8409,0.00,0.00
01:19.0,BNSF8409,0.00,
01:20.0,BNSF8409,0.00,0.00
01:21.0,BNSF8409,0.00,0.00
01:22.0,BNSF8409,0.00,0.00
01:23.0,BNSF8409,0.00,0.00
01:24.0,BNSF8409,0.00,0.00
01:25.0,BNSF8409,0.00,0.00
01:26.0,BNSF8409,0.00,0.00
01:27.0,BNSF8409,0.00,0.00
01:28.0,BNSF8409,0.00,0.00
01:29.0,BNSF8409,0.00,0.00
01:30.0,BNSF8409,0.00,0.00
01:31.0,BNSF8409,0.00,0.00
01:32.0,BNSF8409,0.00,0.00
01:33.0,BNSF8409,0.00,0.00
01:34.0,BNSF8409,0.00,0.00
01:35.0,BNSF8409,0.00,0.00
01:36.0,BNSF8409,0.00,0.00
01:37.0,BNSF8409,0.00,0.00
01:38.0,BNSF8409,0.00,0.00
01:39.0,BNSF8409,0.00,0.00
01:40.0,BNSF8409,0.00,0.00
01:41.0,BNSF8409,0.00,0.00
01:42.0,BNSF8409,0.00,0.00
01:43.0,BNSF8409,0.00,0.00
01:44.0,BNSF8409,0.00,0.00
01:45.0,BNSF8409,0.00,0.00
01:46.0,BNSF8409,0.00,0.00
01:47.0,BNSF8409,0.00,0.00
01:48.0,BNSF8409,0.00,0.00
01:49.0,BNSF8409,0.00,0.00
01:50.0,BNSF8409,0.00,0.00
01:51.0,BNSF8409,0.00,0.00
01:52.0,BNSF8409,0.00,0.00
01:53.0,BNSF8409,0.00,0.00
01:54.0,BNSF8409,0.00,0.00
01:55.0,BNSF8409,0.00,0.00
01:56.0,BNSF8409,0.00,0.00
01:57.0,BNSF8409,0.00,0.00
01:58.0,BNSF8409,0.00,0.00
01:59.0,BNSF8409,0.00,0.00
02:00.0,BNSF8409,0.00,0.00
02:01.0,BNSF8409,0.00,0.00
02:02.0,BNSF8409,0.00,0.00
02:03.0,BNSF8409,0.00,0.00
02:04.0,BNSF8409,0.00,0.00
02:05.0,BNSF8409,0.00,0.00
02:06.0,BNSF8409,0.00,0.00
02:07.0,BNSF8409,0.00,0.00
02:08.0,BNSF8409,0.00,0.00
02:09.0,BNSF8409,0.00,0.00
02:10.0,BNSF8409,0.00,0.00
02:11.0,BNSF8409,0.00,0.00
02:12.0,BNSF8409,0.00,0.00
02:13.0,BNSF8409,0.00,0.00
02:14.0,BNSF8409,0.00,0.00
02:15.0,BNSF8409,0.00,0.00
02:16.0,BNSF8409,0.00,0.00
02:17.0,BNSF8409,0.00,0.00
02:18.0,BNSF8409,0.00,0.00
02:19.0,BNSF8409,0.00,0.00
02:20.0,BNSF8409,0.00,0.00
02:21.0,BNSF8409,0.00,0.00
02:22.0,BNSF8409,0.00,0.00
02:23.0,BNSF8409,0.00,0.00
02:24.0,BNSF8409,0.00,0.00
02:25.0,BNSF8409,0.00,0.00
02:26.0,BNSF8409,0.00,0.00
02:27.0,BNSF8409,0.00,0.00
02:28.0,BNSF8409,0.00,0.00
02:29.0,BNSF8409,0.00,0.00
02:30.0,BNSF8409,0.00,0.00
02:31.0,BNSF8409,0.00,0.00
02:32.0,BNSF8409,0.00,0.00
02:33.0,BNSF8409,0.00,0.00
02:34.0,BNSF8409,0.00,0.00
02:35.0,BNSF8409,0.00,0.00
02:36.0,BNSF8409,0.00,0.00
02:37.0,BNSF8409,0.00,0.00
02:38.0,BNSF8409,0.00,0.00
02:39.0,BNSF8409,0.00,0.00
02:40.0,BNSF8409,0.00,0.00
02:41.0,BNSF8409,0.00,0.00
02:42.0,BNSF8409,0.00,0.00
02:43.0,BNSF8409,0.00,0.00
02:44.0,BNSF8409,0.00,0.00
02:45.0,BNSF8409,0.00,0.00
02:46.0,BNSF8409,0.00,0.00
02:47.0,BNSF8409,0.00,0.00
02:48.0,BNSF8409,0.00,0.00
02:49.0,BNSF8409,0.00,0.00
02:50.0,BNSF8409,0.00,0.00
02:51.0,BNSF8409,0.00,0.00
02:52.0,BNSF8409,0.00,0.00
02:53.0,BNSF8409,0.00,0.00
02:54.0,BNSF8409,0.00,0.00
02:55.0,BNSF8409,0.00,0.00
02:56.0,BNSF8409,0.00,0.00
02:57.0,BNSF8409,0.00,0.00
02:58.0,BNSF8409,0.00,0.00
02:59.0,BNSF8409,0.00,0.00
03:00.0,BNSF8409,0.00,0.00
03:01.0,BNSF8409,0.00,0.00
03:02.0,BNSF8409,0.00,0.00
03:03.0,BNSF8409,0.00,0.00
03:04.0,BNSF8409,0.00,0.00
03:05.0,BNSF8409,0.00,0.00
03:06.0,BNSF8409,0.00,0.00
03:07.0,BNSF8409,0.00,0.00
03:08.0,BNSF8409,0.00,0.00
03:09.0,BNSF8409,0.00,0.00
03:10.0,BNSF8409,0.00,0.00
03:11.0,BNSF8409,0.00,0.00
03:12.0,BNSF8409,0.00,0.00
35:25.0,BNSF8409,0.00,0.00
35:26.0,BNSF8409,0.00,0.00
35:27.0,BNSF8409,0.00,0.00
35:28.0,BNSF8409,0.00,0.00
35:29.0,BNSF8409,0.00,0.00
35:30.0,BNSF8409,0.00,0.00
35:31.0,BNSF8409,0.00,0.00
35:32.0,BNSF8409,0.00,0.00
35:33.0,BNSF8409,0.00,0.00
35:34.0,BNSF8409,0.00,0.00
35:35.0,BNSF8409,0.00,0.00
35:36.0,BNSF8409,0.00,0.00
35:37.0,BNSF8409,0.00,0.00
35:38.0,BNSF8409,0.00,0.00
35:39.0,BNSF8409,0.00,0.00
35:40.0,BNSF8409,0.00,0.00
35:41.0,BNSF8409,0.00,0.00
35:42.0,BNSF8409,0.00,0.00
35:43.0,BNSF8409,0.00,0.00
35:44.0,BNSF8409,0.00,0.00
35:45.0,BNSF8409,0.00,0.00
35:46.0,BNSF8409,0.00,0.00
35:47.0,BNSF8409,0.00,0.00
35:48.0,BNSF8409,0.00,0.00
35:49.0,BNSF8409,0.00,0.00
35:50.0,BNSF8409,0.00,0.00
35:51.0,BNSF8409,0.00,0.00
35:52.0,BNSF8409,0.00,0.00
35:53.0,BNSF8409,0.00,0.00
35:54.0,BNSF8409,0.00,0.00
35:55.0,BNSF8409,0.00,0.00
35:56.0,BNSF8409,0.00,0.00
35:57.0,BNSF8409,0.00,0.00
35:58.0,BNSF8409,0.00,0.00
35:59.0,BNSF8409,0.00,0.00
36:00.0,BNSF8409,0.00,0.00
36:01.0,BNSF8409,0.00,0.00
36:02.0,BNSF8409,0.00,0.00
36:03.0,BNSF8409,0.00,0.00
36:04.0,BNSF8409,0.00,0.00
36:05.0,BNSF8409,0.00,0.00
36:06.0,BNSF8409,0.00,0.00
36:07.0,BNSF8409,0.00,0.00
36:08.0,BNSF8409,0.00,0.00
36:09.0,BNSF8409,0.00,0.00
36:10.0,BNSF8409,0.00,0.00
36:11.0,BNSF8409,0.00,0.00
36:12.0,BNSF8409,0.00,0.00
36:13.0,BNSF8409,0.00,0.00
36:14.0,BNSF8409,0.00,0.00
36:15.0,BNSF8409,0.00,0.00
36:16.0,BNSF8409,0.00,0.00
36:17.0,BNSF8409,0.00,0.00
36:18.0,BNSF8409,0.00,0.00
36:19.0,BNSF8409,0.00,0.00
36:20.0,BNSF8409,0.00,0.00
36:21.0,BNSF8409,0.00,0.00
36:22.0,BNSF8409,0.00,0.00
36:23.0,BNSF8409,0.00,0.00
36:24.0,BNSF8409,0.00,0.00
36:25.0,BNSF8409,0.00,0.00
36:26.0,BNSF8409,0.00,0.00
36:27.0,BNSF8409,0.00,0.00
36:28.0,BNSF8409,0.00,0.00
36:29.0,BNSF8409,0.00,0.00
36:30.0,BNSF8409,0.00,0.00
36:31.0,BNSF8409,0.00,0.00
36:32.0,BNSF8409,0.00,0.00
36:33.0,BNSF8409,0.00,0.00
36:34.0,BNSF8409,0.00,0.00
36:35.0,BNSF8409,0.00,0.00
36:36.0,BNSF8409,0.00,0.00
36:37.0,BNSF8409,0.00,0.00
36:38.0,BNSF8409,0.00,0.00
36:39.0,BNSF8409,0.00,0.00
36:40.0,BNSF8409,0.00,0.00
36:41.0,BNSF8409,0.00,0.00
36:42.0,BNSF8409,0.00,0.00
36:43.0,BNSF8409,0.00,0.00
36:44.0,BNSF8409,0.00,0.00
36:45.0,BNSF8409,0.00,0.00
36:46.0,BNSF8409,0.00,0.00
36:47.0,BNSF8409,0.00,0.00
36:48.0,BNSF8409,0.00,0.00
36:49.0,BNSF8409,0.00,0.00
36:50.0,BNSF8409,0.00,0.00
36:51.0,BNSF8409,0.00,0.00
36:52.0,BNSF8409,0.00,0.00
36:53.0,BNSF8409,0.00,0.00
36:54.0,BNSF8409,0.00,0.00
36:55.0,BNSF8409,0.00,0.00
36:56.0,BNSF8409,0.00,0.00
36:57.0,BNSF8409,0.00,0.00
36:58.0,BNSF8409,0.00,0.00
36:59.0,BNSF8409,0.00,0.00
37:00.0,BNSF8409,0.00,0.00
37:01.0,BNSF8409,0.00,0.00
37:02.0,BNSF8409,0.00,0.00
37:03.0,BNSF8409,0.00,0.00
37:04.0,BNSF8409,0.00,0.00
37:05.0,BNSF8409,0.00,0.00
37:06.0,BNSF8409,0.00,0.00
37:07.0,BNSF8409,0.00,0.00
37:08.0,BNSF8409,0.00,0.00
37:09.0,BNSF8409,0.00,0.00
37:10.0,BNSF8409,0.00,0.00
37:11.0,BNSF8409,0.00,0.00
37:12.0,BNSF8409,0.00,0.00
37:13.0,BNSF8409,0.00,0.00
37:14.0,BNSF8409,0.00,0.00
37:15.0,BNSF8409,0.00,0.00
37:16.0,BNSF8409,0.00,0.00
37:17.0,BNSF8409,0.00,0.00
37:18.0,BNSF8409,0.00,0.00
37:19.0,BNSF8409,0.00,0.00
37:20.0,BNSF8409,0.00,0.00
37:21.0,BNSF8409,0.00,0.00
37:22.0,BNSF8409,0.00,0.00
37:23.0,BNSF8409,0.00,0.00
37:24.0,BNSF8409,0.00,0.00
37:25.0,BNSF8409,0.00,0.00
37:26.0,BNSF8409,0.00,0.00
37:27.0,BNSF8409,0.00,0.00
37:28.0,BNSF8409,0.00,0.00
37:29.0,BNSF8409,0.00,0.00
37:30.0,BNSF8409,0.00,0.00
37:31.0,BNSF8409,0.00,0.00
37:32.0,BNSF8409,0.00,0.00
37:33.0,BNSF8409,0.00,0.00
37:34.0,BNSF8409,0.00,0.00
37:35.0,BNSF8409,0.00,0.00
37:36.0,BNSF8409,0.00,0.00
37:37.0,BNSF8409,0.00,0.00
37:38.0,BNSF8409,0.00,0.00
37:39.0,BNSF8409,0.00,0.00
37:40.0,BNSF8409,0.00,0.00
37:41.0,BNSF8409,0.00,0.00
37:42.0,BNSF8409,0.00,0.00
37:43.0,BNSF8409,0.00,0.00
37:44.0,BNSF8409,0.00,0.00
37:45.0,BNSF8409,0.00,0.00
37:46.0,BNSF8409,0.00,0.00
37:47.0,BNSF8409,0.00,0.00
37:48.0,BNSF8409,0.00,0.00
37:49.0,BNSF8409,0.00,0.00
37:50.0,BNSF8409,0.00,0.00
37:51.0,BNSF8409,0.00,0.00
37:52.0,BNSF8409,0.00,0.00
37:53.0,BNSF8409,0.00,0.00
37:54.0,BNSF8409,0.00,0.00
37:55.0,BNSF8409,0.00,0.00
37:56.0,BNSF8409,0.00,0.00
37:57.0,BNSF8409,0.00,0.00
37:58.0,BNSF8409,0.00,0.00
37:59.0,BNSF8409,0.00,0.00
38:00.0,BNSF8409,0.00,0.00
38:01.0,BNSF8409,0.00,0.00
38:02.0,BNSF8409,0.00,0.00
38:03.0,BNSF8409,0.00,0.00
38:04.0,BNSF8409,0.00,0.00
38:05.0,BNSF8409,0.00,0.00
38:06.0,BNSF8409,0.00,0.00
38:07.0,BNSF8409,0.00,0.00
38:08.0,BNSF8409,0.00,0.00
38:09.0,BNSF8409,0.00,0.00
